Activity,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,LinearAccX,LinearAccY,LinearAccZ,Subject
SITTING,1.63E+12,-8.007581,-4.703691,2.964707,-0.005192,0.001527,-0.001985,-0.009896,-0.072759,0.080759,1
SITTING,1.63E+12,-7.950751,-4.689932,2.985644,-0.001985,-0.00565,-0.002902,-0.080649,-0.076846,0.009719,1
SITTING,1.63E+12,-8.003992,-4.700102,2.932404,-0.001374,-0.00565,0.001222,-0.01636,-0.083543,0.085482,1
SITTING,1.63E+12,-7.950153,-4.697111,2.985644,-0.001833,0.01069,-0.002749,-0.053705,-0.083235,0.031608,1
SITTING,1.63E+12,-7.96451,-4.704289,2.965306,-0.006719,0.00733,-0.004887,-0.039253,-0.076881,0.101369,1
SITTING,1.63E+12,-8.179266,-4.409374,2.769094,-0.003818,-0.011301,0.002596,-0.06561,-0.069442,0.060989,1
SITTING,1.63E+12,-8.19123,-4.411169,2.748157,-0.021838,-0.049173,-0.046577,-0.065681,-0.06355,-0.022884,1
SITTING,1.63E+12,-7.655836,-4.948357,3.455834,0.009315,-0.050089,0.008246,-0.025833,-0.096871,0.115676,1
SITTING,1.63E+12,-7.529614,-4.938188,3.595814,0.005956,0.040316,0.000305,-0.058641,-0.081808,0.017368,1
SITTING,1.63E+12,-7.622935,-4.934,3.5007,-0.006719,-0.020616,-0.000305,-0.028779,-0.082614,0.061516,1
SITTING,1.63E+12,-7.576275,-4.942375,3.547359,0.00565,0.014508,0.000611,-0.035395,-0.079957,0.048452,1
SITTING,1.63E+12,-7.599605,-4.930411,3.529413,0.003512,-0.011912,0.001527,-0.04228,-0.085328,0.059725,1
SITTING,1.63E+12,-7.58465,-4.923831,3.544967,0.000916,0.011912,-0.000153,-0.034194,-0.080346,0.042021,1
SITTING,1.63E+12,-7.593623,-4.934,3.532404,0.004581,0.021074,0.000916,-0.066618,-0.088216,0.041128,1
SITTING,1.63E+12,-7.640881,-4.919045,3.476173,-0.01634,-0.044439,-0.002749,0.022086,-0.100294,0.10002,1
SITTING,1.63E+12,-7.537391,-4.957929,3.591627,-0.010079,-0.022754,-0.000764,-0.069368,-0.082026,0.036029,1
SITTING,1.63E+12,-7.580462,-4.944768,3.571886,0.011606,0.016798,0.00336,-0.020805,-0.063452,0.069295,1
SITTING,1.63E+12,-7.539784,-4.922036,3.573082,-0.002596,0.001374,-0.003054,-0.050352,-0.076855,0.008565,1
SITTING,1.63E+12,-7.59781,-4.942375,3.528815,-0.008399,0.01802,0.004276,-0.038434,-0.080532,0.051598,1
SITTING,1.63E+12,-7.62114,-4.944768,3.519244,0.001374,-0.01069,-0.002138,-0.035763,-0.090573,0.084927,1
SITTING,1.63E+12,-7.565507,-4.943572,3.561118,0.002596,-0.001833,-0.001069,-0.048615,-0.076849,0.034006,1
SITTING,1.63E+12,-7.591828,-4.926822,3.531208,0.003207,0.005345,0.002291,-0.021878,-0.095753,0.073607,1
SITTING,1.63E+12,-7.568498,-4.942375,3.568895,0.007177,0.006261,-0.002596,-0.057133,-0.085136,0.036317,1
SITTING,1.63E+12,-7.578668,-4.941179,3.53061,-0.012828,-0.016646,-0.002443,-0.055707,-0.060108,0.028527,1
SITTING,1.63E+12,-7.603194,-4.94058,3.534797,0.00733,0.011606,0.003054,-0.007363,-0.101503,0.089781,1
SITTING,1.63E+12,-7.559525,-4.938188,3.561118,-0.003512,-0.000764,-0.00168,-0.062641,-0.068251,0.015726,1
SITTING,1.63E+12,-7.606783,-4.94058,3.519244,0.001833,-0.002138,0.002291,-0.022641,-0.090851,0.074627,1
SITTING,1.63E+12,-7.581658,-4.932206,3.546163,0.001222,-0.002749,-0.000916,-0.039797,-0.080941,0.050801,1
SITTING,1.63E+12,-7.585846,-4.941179,3.548556,-0.000153,0.00336,0.000458,-0.045862,-0.077931,0.046874,1
SITTING,1.63E+12,-7.590034,-4.931009,3.534199,0.001069,0.004581,0.003512,-0.038628,-0.080978,0.05761,1
SITTING,1.63E+12,-7.59781,-4.941777,3.535994,0.006719,-0.003665,0.000153,-0.00245,-0.092412,0.070612,1
SITTING,1.63E+12,-7.560721,-4.901697,3.556931,-0.008399,-0.008857,0.001222,-0.087432,-0.070134,0.018052,1
SITTING,1.63E+12,-7.635497,-4.942375,3.54377,0.015424,-0.016035,0.017715,-0.023595,-0.071661,0.110556,1
SITTING,1.63E+12,-7.588239,-4.871189,3.562913,-0.008552,0.013133,-0.006567,-0.083245,-0.07041,-0.057143,1
SITTING,1.63E+12,-7.630712,-4.868197,3.485744,-0.010232,0.003207,-0.014202,-0.074439,-0.042902,0.029183,1
SITTING,1.63E+12,-7.78804,-4.807181,3.271587,0,-0.001069,0.00168,-0.081544,0.001162,0.082036,1
SITTING,1.63E+12,-7.74796,-4.802993,3.360719,0.001527,0.004581,0.000458,-0.02755,-0.030047,0.025519,1
SITTING,1.63E+12,-7.776075,-4.76052,3.339184,0.011759,-0.029932,0.008857,0.754026,0.022597,-0.517012,1
SITTING,1.63E+12,-7.850253,-4.586443,3.658028,0.031153,0.014508,-0.039552,-0.091129,-0.068371,0.00713,1
SITTING,1.63E+12,-7.739585,-4.826324,3.34038,-0.006872,0.010079,-0.000611,-0.043231,-0.060766,0.04682,1
SITTING,1.63E+12,-7.666604,-4.939982,3.406183,-0.002443,0.005498,0.011606,-0.082145,-0.070263,-0.03388,1
SITTING,1.63E+12,-7.679166,-4.922635,3.377469,-0.012522,-0.020005,0.003818,-0.022566,0.04309,0.019035,1
SITTING,1.63E+12,-7.646265,-4.911269,3.440879,0.001527,-0.018478,0.012675,-0.107871,-0.069424,-0.027532,1
SITTING,1.63E+12,-7.563114,-4.725825,3.899105,0.004276,0.007177,0.000305,-0.120499,-0.071947,-0.085596,1
SITTING,1.63E+12,-7.63789,-4.661817,3.808177,-0.004123,0.03436,0.001069,-0.039656,0.021154,-0.054471,1
SITTING,1.63E+12,-7.313064,-4.493123,4.707879,-0.028404,-0.065972,0.055282,-0.235407,-0.145501,-0.131767,1
SITTING,1.63E+12,-7.319046,-4.220939,4.609773,0.026419,0.160347,-0.060627,-0.124024,-0.019874,-0.056825,1
SITTING,1.63E+12,-7.381858,-5.006981,3.856034,-0.118504,-0.108884,0.06872,-0.040303,-0.105725,0.019138,1
SITTING,1.63E+12,-7.478169,-4.686941,4.088138,0.017562,-0.052838,-0.001374,-0.095219,-0.139003,-0.112327,1
SITTING,1.63E+12,-7.421937,-4.703691,4.106682,-0.026877,0.034971,-0.011148,-0.043407,-0.105109,-0.037376,1
SITTING,1.63E+12,-7.438687,-4.743173,4.107878,-0.002596,-0.033291,0.014049,1.161464,-0.535675,0.457305,1
SITTING,1.63E+12,-7.46441,-4.749753,4.107878,0.018478,0.060779,-0.017715,0.05923,-0.138459,-0.167329,1
SITTING,1.63E+12,-7.429116,-4.663013,4.035495,-0.002902,0.014813,0.003512,-0.05259,-0.08384,-0.323207,1
SITTING,1.63E+12,-7.477571,-4.724628,4.026522,0.001833,-0.00168,0.000153,-0.143364,-0.132656,0.073513,1
SITTING,1.63E+12,-7.438089,-4.708477,4.064209,-0.02871,-0.106746,0.009621,0.694764,-0.171876,0.212536,1
SITTING,1.63E+12,-7.457232,-4.686941,4.130012,0.009774,0.044134,-0.011606,-0.076137,-0.187412,-0.048436,1
SITTING,1.63E+12,-7.433902,-4.661817,4.172484,-0.004887,-0.017409,-0.011606,-0.394332,0.161848,-0.251229,1
SITTING,1.63E+12,-7.125227,-4.84726,4.438088,0.004276,-0.006567,0.003054,-0.100914,-0.078009,-0.034034,1
SITTING,1.63E+12,-7.373483,-4.71745,4.2006,-0.001222,0.009774,0.00168,-0.167089,-0.079852,-0.09212,1
SITTING,1.63E+12,-7.310671,-4.686941,4.408177,0.008705,0.009621,0.011759,-0.105361,-0.058802,-0.048018,1
SITTING,1.63E+12,-7.320243,-4.635496,4.38066,0.003818,-0.02871,0.011606,-0.089117,-0.078774,-0.031824,1
SITTING,1.63E+12,-7.262815,-4.621139,4.453043,0.002902,-0.000916,0.007483,-0.124888,-0.072855,-0.043435,1
SITTING,1.63E+12,-7.289136,-4.612165,4.456034,-0.001222,-0.01069,0.001985,-0.158981,-0.077342,-0.069701,1
SITTING,1.63E+12,-7.292127,-4.619344,4.442275,-0.001374,0.016646,-0.000764,-0.106875,-0.081778,-0.065646,1
SITTING,1.63E+12,-7.3011,-4.613362,4.432106,-0.003207,0.001985,-0.002596,-0.114545,-0.08182,-0.05858,1
SITTING,1.63E+12,-7.300502,-4.626523,4.429115,0.001985,0.006719,-0.000764,-0.114749,-0.076579,-0.060058,1
SITTING,1.63E+12,-7.298707,-4.618746,4.421338,0.003207,0.014966,-0.001069,-0.140503,-0.078559,-0.068325,1
SITTING,1.63E+12,-7.345965,-4.61396,4.379464,-0.002138,0.007636,-0.00336,-0.097743,-0.081039,-0.036488,1
SITTING,1.63E+12,-7.292725,-4.63729,4.402195,0.001833,0.007483,-0.005192,-0.10005,-0.091098,-0.065736,1
SITTING,1.63E+12,-7.34118,-4.619942,4.381856,-0.006108,-0.007788,-0.006567,-0.140546,-0.086481,-0.056626,1
SITTING,1.63E+12,-7.265806,-4.667799,4.389633,0.000458,0.018325,-0.006872,-0.104492,-0.078053,-0.08206,1
SITTING,1.63E+12,-7.36092,-4.64746,4.356732,-0.000458,0.013744,-0.002902,-0.135941,-0.079366,-0.064142,1
SITTING,1.63E+12,-7.320243,-4.663013,4.335794,0.003818,0.037567,-0.006108,-0.102533,-0.081798,-0.070612,1
SITTING,1.63E+12,-7.366903,-4.662415,4.286144,0.008094,0.017715,-0.000458,-0.125577,-0.08192,-0.065012,1
SITTING,1.63E+12,-7.377072,-4.650451,4.269394,-0.000916,0.008094,-0.00168,-0.104686,-0.08703,-0.0523,1
SITTING,1.63E+12,-7.375876,-4.662415,4.263412,-0.001833,0.002291,-0.001527,-0.107533,-0.079598,-0.054041,1
SITTING,1.63E+12,-7.372287,-4.666004,4.264608,-0.001069,-0.003054,-0.001527,-0.112024,-0.084608,-0.052864,1
SITTING,1.63E+12,-7.369894,-4.668995,4.263412,-0.002291,0.002749,-0.003665,-0.107916,-0.080377,-0.053626,1
SITTING,1.63E+12,-7.368099,-4.674977,4.256233,-0.005345,-0.005192,-0.009468,-0.099434,-0.076984,-0.051833,1
SITTING,1.63E+12,-7.342376,-4.695914,4.280161,0,-0.005498,-0.000764,-0.128133,-0.088975,-0.060594,1
SITTING,1.63E+12,-7.359126,-4.688138,4.266403,-0.004123,0.014508,-0.001069,-0.097425,-0.089921,-0.051279,1
SITTING,1.63E+12,-7.360322,-4.712664,4.250251,-0.003665,-0.000611,-0.002138,-0.107605,-0.066722,-0.065042,1
SITTING,1.63E+12,-7.35793,-4.703093,4.25384,0.006567,0.007483,0.002138,-0.122166,-0.079575,-0.059949,1
SITTING,1.63E+12,-7.366903,-4.686343,4.233501,-0.001833,0.001985,-0.000305,-0.106694,-0.081806,-0.050594,1
SITTING,1.63E+12,-7.363314,-4.702495,4.240082,-0.001374,0.005803,-0.000611,-0.11476,-0.077375,-0.059113,1
SITTING,1.63E+12,-7.372885,-4.708477,4.231109,0.001069,0.001069,0.000916,-0.006636,-0.148792,0.025741,1
SITTING,1.63E+12,-7.253842,-4.995017,4.113262,0,-0.00336,-0.000916,-0.079863,-0.068097,0.056722,1
SITTING,1.63E+12,-6.639484,-5.006981,5.031508,0.000458,-0.015729,0.001833,0.259033,-0.080056,0.236826,1
SITTING,1.63E+12,-6.954141,-5.017749,4.625925,-0.047799,-0.076661,0.014202,-0.137162,-0.06688,0.251084,1
SITTING,1.63E+12,-7.028318,-4.945964,4.517051,-0.024128,0.021838,0.012064,-0.06963,-0.025918,0.063069,1
SITTING,1.63E+12,-6.96431,-4.981857,4.557131,-0.008246,0.005956,0.009468,-0.306432,0.0229,-0.029772,1
SITTING,1.63E+12,-7.047461,-4.972285,4.511069,0.03436,0.098346,0.022907,-0.127769,-0.009138,0.053938,1
SITTING,1.63E+12,-7.196414,-4.859823,4.348357,0.032833,0.091627,0.016951,-0.000278,-0.085159,0.062256,1
SITTING,1.63E+12,-7.201798,-4.845466,4.289733,0.027794,0.031917,-0.021532,-0.109628,0.002558,0.005655,1
SITTING,1.63E+12,-7.320243,-4.888536,4.29392,-0.026572,-0.074218,-0.045355,-0.088291,-0.041404,0.114257,1
SITTING,1.63E+12,-7.055238,-4.955536,4.415356,-0.00733,-0.052533,-0.023518,0.073944,-0.054024,0.316415,1
SITTING,1.63E+12,-7.057032,-4.987241,4.416553,-0.003054,0.015118,-0.004734,-0.125106,-0.100114,0.066867,1
SITTING,1.63E+12,-7.088139,-4.987839,4.389633,0.001069,0.005192,0.003818,-0.094234,-0.057563,-0.013469,1
SITTING,1.63E+12,-7.076773,-4.965107,4.405187,0.012217,0.030084,0.020311,-0.188113,-0.076404,0.050417,1
SITTING,1.63E+12,-7.152745,-4.926822,4.347759,0.00168,0.012828,0.007788,-0.016425,-0.029088,0.035602,1
SITTING,1.63E+12,-6.07418,-5.376074,5.408976,-0.009468,0.009621,-0.001374,-0.066644,-0.036222,0.05293,1
SITTING,1.63E+12,-5.671588,-5.260621,5.877969,-0.009926,0.000153,-0.003818,-0.07064,-0.042552,0.041473,1
SITTING,1.63E+12,-5.576473,-5.310272,5.935397,-0.007636,0.027183,-0.013744,0.073042,-0.144816,0.103061,1
SITTING,1.63E+12,-5.815755,-5.273183,5.72423,0.000458,0.005039,0.000305,-0.071514,-0.068423,0.05771,1
SITTING,1.63E+12,-5.791827,-5.268995,5.737391,0.000153,-0.003054,-0.000153,0.007826,-0.088821,0.055519,1
SITTING,1.63E+12,-5.499903,-5.45743,5.866005,-0.001222,0.011759,-0.002291,0.014632,-0.072761,0.092304,1
SITTING,1.63E+12,-5.539384,-5.558527,5.755935,0.000916,-0.013133,0.000305,-0.00533,-0.006695,0.001722,1
SITTING,1.63E+12,-5.676373,-5.501698,5.662016,-0.019394,-0.012675,0.002596,0.113325,-0.172765,0.193497,1
SITTING,1.63E+12,-5.410172,-5.503492,5.868398,-0.080937,-0.382238,0.076967,-0.06363,-0.090689,0.031657,1
SITTING,1.63E+12,-5.451448,-5.569295,5.818747,-0.01802,0.03436,-0.012217,-0.02996,-0.081585,0.048007,1
SITTING,1.63E+12,-5.451448,-5.493921,5.886343,-0.00336,0.016187,0.001985,-0.036495,-0.06503,0.031815,1
SITTING,1.63E+12,-5.475377,-5.464011,5.876174,0.012675,-0.02138,0.005956,-0.048082,-0.121657,0.053864,1
SITTING,1.63E+12,-5.45085,-5.491528,5.885147,-0.014508,0.034818,-0.001985,-0.045588,-0.047863,0.021776,1
SITTING,1.63E+12,-5.505287,-5.498108,5.846264,0.004581,-0.013439,0.001985,-0.028015,-0.062929,0.050303,1
SITTING,1.63E+12,-5.458627,-5.473582,5.871987,-0.002443,0.000916,0.000305,-0.063004,-0.089286,0.038128,1
SITTING,1.63E+12,-5.496314,-5.493322,5.857032,0.001069,0.003971,0.001833,-0.038936,-0.079415,0.079086,1
SITTING,1.63E+12,-5.15414,-5.344967,6.275177,-0.003818,0.015882,0.001833,-0.033638,-0.037271,0.063722,1
SITTING,1.63E+12,-4.895715,-5.141578,6.604789,0.004123,-0.008705,0.001222,-0.015612,-0.077701,0.061355,1
SITTING,1.63E+12,-4.971687,-5.199006,6.529415,0.002291,-0.01237,-0.000153,13.055673,-1.027094,3.808229,1
DRIVING,1.63E+12,-0.394218,4.579863,8.208578,-0.050242,-0.082006,0.003971,-0.111873,0.194092,0.06605,1
DRIVING,1.63E+12,0.227916,5.138587,8.121839,-0.017562,0.017104,0.008552,-0.087705,0.18586,0.171817,1
DRIVING,1.63E+12,0.226122,5.111069,8.087142,0.00565,-0.009774,0.018325,-0.06148,0.229433,0.185092,1
DRIVING,1.63E+12,0.117248,5.09073,8.107481,-0.034207,-0.655134,-0.076661,1.178463,0.299132,-0.090826,1
DRIVING,1.63E+12,1.652842,4.773681,8.035697,0.550679,-2.121625,-0.791047,1.31038,1.221761,-0.895014,1
DRIVING,1.63E+12,1.921437,5.587839,7.213164,-0.557856,1.331036,-0.428509,-0.025035,0.826121,-0.719905,1
DRIVING,1.63E+12,0.545564,1.868794,6.88774,-2.581746,0.658951,1.650051,-1.554435,0.762524,4.998779,1
DRIVING,1.63E+12,4.381258,-3.701697,12.012568,-3.910949,1.588356,-1.762753,-2.750248,-2.420594,-7.925011,1
DRIVING,1.63E+12,-0.154935,-4.198805,10.417153,1.866138,1.138925,-0.78784,0.071955,0.165991,1.173488,1
DRIVING,1.63E+12,-3.972085,-3.113661,8.825328,1.05982,1.67418,1.157861,0.122552,1.799977,2.552453,1
DRIVING,1.63E+12,-2.146362,-0.454636,8.88455,-0.481195,-0.140495,2.187444,2.013853,3.052458,2.090861,1
DRIVING,1.63E+12,-4.408776,1.730609,7.765308,-0.407282,-0.341158,0.549763,4.078246,-2.618274,-2.917624,1
DRIVING,1.63E+12,-7.899306,-6.209375,7.209575,-1.431521,0.525939,-0.196846,6.486103,6.412076,-5.760295,1
DRIVING,1.63E+12,-4.252644,-0.409173,7.97109,0.433396,-0.299315,0.200663,-0.007587,2.397765,-1.746035,1
DRIVING,1.63E+12,-4.532604,-0.199202,9.626326,0.616345,-0.65269,1.734501,1.599291,-10.96962,-3.186275,1
DRIVING,1.63E+12,-3.489334,-1.971088,8.968898,-0.718662,1.011258,-0.38743,-0.469408,4.565486,4.416458,1
DRIVING,1.63E+12,-3.965505,-1.134796,7.962716,0.04841,0.135914,-0.051158,0.233309,-0.326153,-1.09141,1
DRIVING,1.63E+12,-4.830511,-0.947558,8.33779,0.060321,0.225708,-0.048104,0.096988,0.581968,0.608999,1
DRIVING,1.63E+12,-4.887938,-0.940978,8.364112,0.037262,-0.158668,-0.025503,-0.084755,0.001228,0.003305,1
DRIVING,1.63E+12,-4.549952,-0.774676,8.275578,-0.088726,0.09911,-0.087504,-0.295684,-0.128454,0.418343,1
DRIVING,1.63E+12,-4.779065,-1.254437,8.225926,-0.073913,0.101248,0.023518,-0.20092,-0.018354,0.239544,1
DRIVING,1.63E+12,-5.035097,-1.187438,8.120642,0.0394,-0.067346,0.009468,0.125048,-0.099954,0.060364,1
DRIVING,1.63E+12,-4.784449,-1.09352,8.243274,-0.010537,0.000153,0.015729,-0.166711,0.164531,0.157476,1
DRIVING,1.63E+12,-4.747958,-1.21675,8.285747,0.01802,-0.049631,0.012522,-0.160895,0.23183,0.036667,1
DRIVING,1.63E+12,-4.450052,-1.141975,8.306684,0.092543,-0.187836,-0.049173,-0.046422,0.117723,0.071079,1
DRIVING,1.63E+12,-4.658826,-0.885943,8.508878,0.105829,-0.240827,0.007483,0.467483,0.306119,0.422872,1
DRIVING,1.63E+12,-3.792624,-0.810569,8.669196,-0.043981,-0.034818,0.040316,-0.197493,-0.127215,0.205626,1
DRIVING,1.63E+12,-3.994219,-0.903291,8.676973,-0.05406,0.018631,0.048104,0.139437,-0.243852,0.160909,1
DRIVING,1.63E+12,-3.898506,-0.834497,8.76132,-0.005345,0.018325,0.001527,-0.099024,-0.455495,-0.245214,1
DRIVING,1.63E+12,-4.070789,-0.982852,8.548359,0.056198,0.018784,-0.110105,-0.190877,-0.100351,0.029413,1
DRIVING,1.63E+12,-4.281956,-0.784248,8.682357,0.002596,0.040316,0.013897,0.446081,0.113371,0.149989,1
DRIVING,1.63E+12,-3.949952,-1.037289,8.623135,0.08277,0.137593,-0.085824,-0.197915,0.044776,-0.201343,1
DRIVING,1.63E+12,-4.506283,-0.842274,8.475378,0.086129,0.206008,-0.210131,-1.158441,0.077585,-0.841227,1
DRIVING,1.63E+12,-5.650053,-1.101297,7.640881,0.00565,-0.004276,0.043523,1.324694,0.961668,-1.661816,1
DRIVING,1.63E+12,-5.746364,-0.658624,7.151549,-0.239452,-0.07376,0.412016,-0.729873,-0.430082,2.193379,1
DRIVING,1.63E+12,-6.575477,-0.730409,7.587641,-0.189057,0.05406,0.374449,2.070589,-0.220524,-0.170722,1
DRIVING,1.63E+12,-6.114858,-0.645464,7.862815,-0.19486,-0.071316,0.412627,0.735675,-0.293238,0.924522,1
DRIVING,1.63E+12,-5.998806,-0.50668,7.960921,-0.206008,-0.046577,0.381321,-0.405863,0.035309,1.824739,1
DRIVING,1.63E+12,-5.890531,-0.455234,7.100701,-0.192875,0.007483,0.315197,0.2632,0.171031,0.475871,1
DRIVING,1.63E+12,-6.352944,-0.431306,7.597212,-0.197609,-0.077119,0.405908,0.970266,0.365919,1.621784,1
DRIVING,1.63E+12,-4.956134,-0.375673,8.109276,-0.166609,-0.155155,0.425302,-0.044863,0.208602,0.47363,1
DRIVING,1.63E+12,-5.519644,-0.088534,7.84128,-0.186614,0.005039,0.290458,0.305265,0.04791,0.87556,1
DRIVING,1.63E+12,-5.729614,-0.187238,7.797013,-0.178367,0.031764,0.280073,0.981995,0.088795,0.384899,1
DRIVING,1.63E+12,-4.679165,-0.236291,8.252247,-0.200358,-0.145534,0.302217,-0.009362,0.113292,-0.351306,1
DRIVING,1.63E+12,-4.439284,0.019143,7.885547,-0.146909,-0.09575,0.213949,-0.76374,-0.51983,1.771106,1
DRIVING,1.63E+12,-4.561916,-0.760319,9.815358,0.00901,-0.126598,0.273049,0.979351,0.173056,-1.403065,1
DRIVING,1.63E+12,-3.862614,0.035892,8.084151,-0.013439,-0.020463,0.155461,-0.31177,0.101575,0.865683,1
DRIVING,1.63E+12,-3.858427,-0.107079,8.416156,0.014966,-0.024587,0.142633,-0.890637,0.3024,1.022159,1
DRIVING,1.63E+12,-4.285545,-0.183649,9.705289,-0.109494,0.040621,0.073454,-0.112484,0.484497,-0.849854,1
DRIVING,1.63E+12,-3.674777,-0.567099,7.919645,-0.042148,0.007025,0.079257,-0.522934,0.813429,1.328205,1
DRIVING,1.63E+12,-4.073781,-0.435494,8.432905,-0.04505,-0.01237,0.114076,0.358349,0.568977,0.237531,1
DRIVING,1.63E+12,-3.597609,-0.648455,9.085547,-0.032222,-0.015882,0.076661,-0.310977,0.627449,0.088548,1
DRIVING,1.63E+12,-3.735794,-0.464806,8.03809,-0.081395,0.075134,-0.05574,-0.709691,0.374194,1.213975,1
DRIVING,1.63E+12,-4.265805,-0.80997,9.321838,0.031306,0.025808,0.104913,1.962852,2.232285,-4.980767,1
DRIVING,1.63E+12,-3.694518,-0.751346,8.513663,-0.013286,0.023823,-0.046272,-0.806694,0.74966,-1.1003,1
DRIVING,1.63E+12,-3.915256,-0.974477,9.566504,0.020769,-0.07208,0.089795,-1.046014,0.763423,1.021221,1
DRIVING,1.63E+12,-3.589832,-0.624527,8.3348,0.048104,0.115756,-0.148894,-1.872442,0.122842,0.081882,1
DRIVING,1.63E+12,-4.333402,-0.581456,8.435298,0.015729,-0.066888,0.090405,0.104619,0.031099,1.56597,1
DRIVING,1.63E+12,-3.449254,-0.67358,9.019147,0.015729,0.007636,-0.026572,-0.935255,0.459409,-0.840045,1
DRIVING,1.63E+12,-4.272983,-0.504287,8.465807,0.006872,0.025808,-0.036193,0.154331,0.388543,0.60059,1
DRIVING,1.63E+12,-3.638287,-0.666999,8.865408,-0.056198,-0.005345,0.012675,-0.965334,0.474506,-0.620721,1
DRIVING,1.63E+12,-4.066602,-0.704088,8.643474,-0.010232,0.026725,-0.021532,-0.188369,0.716251,-1.017521,1
DRIVING,1.63E+12,-3.669992,-0.725025,8.907881,0.002902,-0.043065,-0.003207,-0.552863,0.391108,-0.1471,1
DRIVING,1.63E+12,-4.025924,-0.681954,8.678169,0.044439,-0.011759,-0.047188,-0.598983,0.396387,0.465786,1
DRIVING,1.63E+12,-3.860819,-0.591625,8.55135,-0.017715,0.014508,0.039094,-0.584162,0.588227,-0.185964,1
DRIVING,1.63E+12,-3.662813,-0.822533,9.018549,-0.020922,0.022143,-0.04505,-0.800176,1.011121,-0.608865,1
DRIVING,1.63E+12,-3.909872,-0.693919,8.692527,0.004581,0.013286,0.006872,-0.382107,0.504708,-0.401203,1
DRIVING,1.63E+12,-3.713661,-0.631107,8.556135,0.005345,0.02871,-0.052075,-0.889765,0.317375,0.386771,1
DRIVING,1.63E+12,-3.45045,-0.778864,9.007781,0.017715,-0.031,-0.028099,-0.991939,0.409655,-0.241272,1
DRIVING,1.63E+12,-3.249453,-0.85005,9.075976,0.034818,0.012522,-0.10812,-1.011532,0.642981,-0.831594,1
DRIVING,1.63E+12,-2.625525,-0.909871,8.803793,0.073149,0.042759,-0.159737,-1.337772,0.42423,-0.233409,1
DRIVING,1.63E+12,-2.636292,-0.877568,9.349357,0.020922,0.047952,-0.245102,1.364108,1.359635,-2.366047,1
DRIVING,1.63E+12,-4.035495,-1.671387,9.893723,0.147214,0.152406,-0.147825,-1.368357,-0.556957,-0.145118,1
DRIVING,1.63E+12,-1.554138,-1.283749,8.43111,0.279768,-0.043676,-0.24495,-2.408407,1.527015,-2.185061,1
DRIVING,1.63E+12,-2.554338,-1.421935,10.427921,0.298399,-0.037873,-0.281448,-2.989434,1.068922,2.336386,1
DRIVING,1.63E+12,-3.148955,-0.898505,9.33141,0.072691,0.081548,-0.521816,0.435118,0.495995,-1.661299,1
DRIVING,1.63E+12,-1.677369,-1.391426,8.989237,0.13515,-0.152865,-0.332301,-2.933615,0.658127,0.604208,1
DRIVING,1.63E+12,-2.287539,-1.941776,10.844273,0.273049,-0.033597,-0.38178,-1.744995,1.639713,-2.340195,1
DRIVING,1.63E+12,-1.371087,-1.42014,9.016754,0.248004,-0.005498,-0.465924,-2.263887,0.745143,1.905184,1
DRIVING,1.63E+12,-1.791028,-1.430908,9.887741,0.207535,-0.051158,-0.494634,-1.520778,1.586708,-1.297478,1
DRIVING,1.63E+12,-2.075774,-1.597209,9.868001,0.098957,0.074218,-0.446224,-2.015808,1.097801,-0.582298,1
DRIVING,1.63E+12,-1.71685,-1.99023,9.137591,0.183407,0.012522,-0.460273,-1.917752,1.551612,-0.713087,1
DRIVING,1.63E+12,-2.404787,-2.241477,9.58505,0.16218,0.028557,-0.403159,-0.881975,1.557568,0.004124,1
DRIVING,1.63E+12,-2.599204,-2.493321,8.995817,0.167525,0.041232,-0.403617,-0.731727,2.229474,-0.044787,1
DRIVING,1.63E+12,-2.989234,-2.433501,9.18784,0.163554,0.043523,-0.347114,-0.505862,2.078693,-0.183034,1
DRIVING,1.63E+12,-3.613162,-2.233102,9.037093,0.16615,-0.018325,-0.372311,-0.382545,1.862377,0.21393,1
DRIVING,1.63E+12,-3.110669,-1.525424,8.744571,0.220516,0.226624,0.119268,2.542919,1.795245,-2.754692,1
DRIVING,1.63E+12,-4.122833,-0.753141,7.808977,0.021991,0.01466,-0.735002,1.379346,1.077048,-6.026278,1
DRIVING,1.63E+12,-2.5669,-1.382453,10.934003,0.140648,-0.160347,-0.05742,-0.99805,-1.053643,-4.011766,1
DRIVING,1.63E+12,-3.923631,-0.973879,8.729615,0.032069,-0.003054,-0.277019,-0.394704,1.643101,1.510666,1
DRIVING,1.63E+12,-3.921836,-1.126421,7.855637,0.093765,0.242201,-0.125376,1.357042,1.040934,0.887786,1
DRIVING,1.63E+12,-3.683152,-0.503689,8.559725,0.178062,-0.185545,-0.177604,-0.003565,0.859695,-0.620969,1
DRIVING,1.63E+12,-4.758128,-0.379861,9.40798,-0.053602,-0.008399,-0.035429,0.892731,-0.339608,-0.407297,1
DRIVING,1.63E+12,-3.184847,-0.759721,8.389834,0.073149,0.02367,-0.098194,-0.55364,0.704276,0.470255,1
DRIVING,1.63E+12,-4.276572,-0.251845,8.687741,0.023823,0.037414,-0.040621,0.506066,-0.01934,0.517562,1
DRIVING,1.63E+12,-3.636492,0.205783,8.861818,0.039705,-0.018478,-0.026572,-0.19917,-0.56737,0.412484,1
